courseId,courseName,courseDescription,courseCredits,courseSubject,courseLevel,courseCampus
IAS 201R,Cultural Survey,Multidisciplinary survey of various countries and regions in preparation for extended experience abroad.,"(4, 4)",,,
IAS 201R,Cul Survey-Africa,,"(4, 4)",,,
IAS 201R,Cul Survey-Asia,,"(4, 4)",,,
IAS 201R,Cul Survey-China,,"(4, 4)",,,
IAS 201R,Cul Survey-E Europ,,"(4, 4)",,,
IAS 201R,Cul Survey-England,,"(4, 4)",,,
IAS 201R,Cul Survey-Europe,,"(4, 4)",,,
IAS 201R,Cul Survey-Mid Eas,,"(4, 4)",,,
IAS 201R,Cul Survey-Scand,,"(4, 4)",,,
IAS 201R,Cul Survey-S Pacfc,,"(4, 4)",,,
IAS 201R,Cul Survey-USSR,,"(4, 4)",,,
IAS 201R,Cultural Survey: Japan,,"(4, 4)",,,
CPSE 480,Cult Resp Practice in SPED,Understanding culturally responsive practices in special education: Navigating diversity and inclusion to cultivate belonging.,"(2, 2)",,,
LING 655,Culture Teaching,Learning what culture is and how it functions in society. Practicing techniques and creating materials for teaching culture in ESL/EFL and foreign language classrooms.,"(3, 3)",,,
TELL 589R,"Culture,Issues,Policy for ELL","Major concepts, principles, and theories relating to educating English language learners; creating learning environments supporting educational progress and achievement.","(3, 3)",,,
ANTHR 344,Korean Culture,"Culture, language, and history of Korea. Understanding aspects of Korean culture, such as the particular form of collectivism that is common in Korean culture. Study of Korean history, both recent and long-past, as a way to understand Korean culture today. Study of basic fundamental structures of the Korean language (including the alphabet) to better understand how culture is inflected by language.","(3, 3)",,,
DANCE 173R,Culture-Specific Dance Beg.,Introduction to dance cultures: variable culture focus.,"(1, 1)",,,
DANCE 272R,Culture-Specific Dance Tech 1,Intermediate techniques and skills of dance cultures; variable culture focus.,"(1, 1)",,,
PORT 355,Cultures of Brazil,"Culture, history, art, music, and traditions of Brazil.","(3, 3)",,,
PORT 345,Cultures of Portugal,"Culture, history, art, music, and traditions of Portugal.","(3, 3)",,,
SPAN 345,Cultures of Spain,"Culture, history, art, music, and traditions of Spain.","(3, 3)",,,
SPAN 355,Cultures of Spanish America,"Culture, history, art, music, and traditions of Spanish America.","(3, 3)",,,
ANTHR 601,Current Method & Theory,"Major developments in archaeological method and theory, emphasizing current perspectives.","(3, 3)",,,
ART 626,Current Art Practice,Current issues in art.,"(3, 3)",,,
ART 326,Current Art Practice,Current issues in art.,"(3, 3)",,,
CHEM 688R,Current Biochemistry Literatr,Designed to increase the depth of student proficiency in current biochemistry literature and improve their formal presentation skills.,"(1, 1)",,,
NDFS 631R,Current Controversies,,"(3, 3)",,,
POLI 101R,Current Events & Pol Sci,An introduction to political science using both national and international current events. Introduces faculty and academic expectations. Appropriate for non-majors.,"(1, 1)",,,
ARAB 423R,Current Events in Arabic,"Current events from online oral and written news sources, including high-level discussions of causes and context with written analyses and oral presentations.","(2, 2)",,,
CELL 692R,Current Science Discussions,Discussion and critical evaluation of selected scientific papers in the field of Cell Biology and Physiology.,"(1, 1)",,,
SOC 112,Current Social Problems,"Individual deviance (violence, insanity, drugs, sex, crime, etc. ) and social disorganization (poverty, race and sex discrimination, divorce, overpopulation, etc. ). Conditions, causes, solutions.","(3, 3)",,,
ACC 565R,Current Tax Policy,Intensive study of special and current tax topics and policies.,"(3, 3)",,,
LINGC 490R,Current Topics and Issues,Individual or group study of current issues and developments in linguistic computing. Extended readings; research or project required.,"(3, 3)",,,
CHEM 692R,Current Topics,"Provides doctoral students an opportunity to explore current literature and give presentations, both on the literature and their individual research.","(1, 1)",,,
TELL 589R,Current Topics in ELL,Topics vary.,"(3, 3)",,,
MMBIO 551R,Current Topics in MMBio,Readings from current literature on a specific topic; student presentations and discussion.,"(2, 2)",,,
CPSE 589R,Current Topics in Spec Educ,,"(3, 3)",,,
EXDM 430,Opportunities in Exp. Econ.,Explore current trends and entrepreneurship opportunities in the experiential segment of the consumer economy.,"(2, 2)",,,
MBA 598R,Curricular Practical Training,Hands-on practical training for MBA international students to be taken after their first year of the MBA program.,"(1, 1)",,,
CPSE 589R,Curriculum,,"(3, 3)",,,
MMBIO 493R,Curr and Instruct Practicum,Implementing active learning strategies in teaching microbiology and molecular biology.,"(2, 2)",,,
CPSE 453,Cur & Inst: Severe Disabilits,"Strategies for designing and implementing educational programs, curricula, and teaching methods for students with severe disabilities. Application of course concepts will occur in a local school district each week.","(3, 3)",,,
CPSE 589R,Gifted Curriculum,"In this course participants will study and demonstrate a variety of research-based models of curriculum and instruction related to students with gifts and talents. Participants will apply core curriculum that is aligned with local, state, and national standards.","(3, 3)",,,
T ED 642,Theory and Design in PE,"Theories, concepts, and practices associated with design and delivery of physical education in the public schools and in physical education teacher education.","(3, 3)",,,
LING 677,Curriculum Development,Advanced language-teaching methodology and its classroom application.,"(3, 3)",,,
EDLF 515R,Curriculum Innovat,,"(3, 3)",,,
EDLF 731,Curriculum Theory,"Theory and practice of curriculum in its various psychological, social, historical, and philosophical contexts.","(3, 3)",,,
T ED 613,"Curric Theory, Design & Assmnt",The nature of curriculum design for potentially educative environments.,"(3, 3)",,,
GSCM 419,Customer Relationship Mgmt,"Methods and principles for effective management of customer relationships within service businesses. Analyzing customer-interactive processes with regard to strategic innovation, performance measurement and improvement, process efficiency, interactive job design, service marketing, and service quality assurance.","(3, 3)",,,
MBA 619,Customer Relationship Mgmt,"Methods and principles for effective management of customer relationships and interactions. Analyzing customer-interactive processes. Facilitating customer roles in the supply chain pertaining to cost, quality, and workflow. Using customer service technology for strategic advantage.","(3, 3)",,,
IT&C 548,Cyber-Physical Systems,"Integration of technologies to design, develop, and secure computing systems that interact with the real world, including sensors, actuators, communication protocols, user experience, and microcontrollers. Security analysis of Industrial Control Systems (ICS) and Internet of Things (IoT) systems.","(3, 3)",,,
LAW 692,Cyberlaw,"Covers issues in regulating cyberspace (both nationally and internationally), privacy, ownership and access, and speech and content. Briefly reviews intellectual property issues online, primarily copyright.","(3, 3)",,,
IS 567,Cybersecurity & Pen Testing,"Covers advanced computer systems security, vulnerabilities and exploits, system and network attacks, ethical hacking and penetration testing. Also addresses cyber security, cyber weapons, and advanced persistent threats along with legal and regulatory requirements for security and privacy.","(3, 3)",,,
IT&C 567,Cybersecurity & Pen Test,"Advanced computer systems security. Vulnerabilities and exploits. System and network attacks. Ethical hacking and penetration testing. Cyber security, cyber weapons, and advanced persistent threats. Legal and regulatory requirements for security and privacy.","(3, 3)",,,
