"code","level","title","credits","subject","description"
"JOUR1915","Undergraduate","A steady diet of confusion: Communicating about nutrition, health, and science in today’s media envi",3,"TCLA - College of Liberal Arts","Communicating about nutrition, health, and science has never been easy. Public health authorities and researchers have long tried to convince the public to follow scientific guidance about staying healthy—for example, to eat well, exercise, and avoid risky behaviors like tobacco use—while health and science journalists have often struggled to translate complex research findings and recommendations into advice that is readily understood. These efforts have only become more challenging in the past few years, with the widespread availability of health misinformation online, infusion of politics into discussions of health and science, and ongoing debates and conflicting advice about what we should eat, how often we should screen for diseases like cancer, and, most recently, whether and how we should protect ourselves and our communities from COVID-19. This course will introduce students to these many challenges, and together we will consider potential paths forward—both for improving messaging and for rebuilding public trust in health and science. "
"URBS3871","Undergraduate","A Suburban World",3,"TCLA - College of Liberal Arts","Suburbs as sites of urgent battles over resources, planning practices, land use, and economic development. How suburban life shapes values, political ideals, and worldviews of its populations."
"HSG4413","Undergraduate","A Systems Approach to Residential Construction",4,"TALA - College of Design","Dynamic/interrelated issues of energy, moisture control, indoor air quality in residential buidlings. Emphasizes design, construction, and operational aspects to provide an energy efficient, durable structure, and healthy living environment. Interaction between moisture and wood products within building system.

prereq: Upper div or instr consent"
"RELS3377","Undergraduate","A Thousand Years of Buddhism in China: Beliefs, Practices, and Culture",3,"TCLA - College of Liberal Arts","Buddhism in China, 4th-15th centuries. Introduction of Buddhism to China. Relevance of Buddhist teaching to indigenous thought (e.g., Taoism, Confucianism). Major ""schools"": Tiantai, Huayan, Chan/Zen, etc.. Cultural activities of monks, nuns, and lay believers."
"AMES3377","Undergraduate","A Thousand Years of Buddhism in China: Beliefs, Practices, and Culture",3,"TCLA - College of Liberal Arts","Buddhism in China, 4th-15th centuries. Introduction of Buddhism to China. Relevance of Buddhist teaching to indigenous thought (e.g., Taoism, Confucianism). Major ""schools"": Tiantai, Huayan, Chan/Zen, etc.. Cultural activities of monks, nuns, and lay believers."
"LAW6884","Law","A.I. & the Future of Lawyering",2,"TLAW - Law School","This course examines the impact of artificial intelligence (AI) on law and the legal profession. Students will explore the ways in which AI is already transforming the practice of law, and they will consider the legal, ethical, and practical implications of this transformation. Topics will include the use of AI in legal research and writing, as well as the challenges and opportunities presented by these developments."
"LAW7046","Law","ABA Journal of Labor & Employment Law: Research & Writing",1,"TLAW - Law School","This course provides an opportunity to research and write a journal note under faculty supervision. Each student will write an outline and at least three drafts, and will also orally present and answer questions about their note. The course is required for and open only to staff members of ABA Journal of Labor & Employment Law."
"LAW7045","Law","ABA Journal of Labor and Employment Law Editors",2,"TLAW - Law School","Intensive instruction in brief writing, appellate advocacy in context of labor/employment law. Students direct work of second-year students and participate in national competition held annually in New York.

prereq: 3rd yr, dept consent"
"LAW7027","Law","ABA Moot Court Competition Managing Director","1 - 2","TLAW - Law School","Managing director for ABA moot court.

prereq: dept consent"
"PSY5604H","Undergraduate","Abnormal Psychology",3,"TCLA - College of Liberal Arts","Comprehensive review of psychopathological disorders. Etiology, diagnostic criteria, clinical research findings."
"SDNY3039","Undergraduate","Abnormal Psychology",3,"TOIP - Global Programs and Strategic Alliance","This course provides a contemporary overview of the psychological, biological, and experiential factors thought to influence human mental disorders. It will address questions such as What is “abnormal”? What causes mental illness and how do we treat them? Each week students will explore a different disorder (for example, depression, anxiety, eating disorders, schizophrenia) and discuss the symptoms, causes, and empirically supported treatments."
